Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain
CCCN(C1CCOCC1)c1nc(nc2CC[S+]([O-])c12)N1CC(C1)OC(=O)c1cscn1	Tumor necrosis factor	500	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
[O-][S@@+]1CCc2nc(nc(NC3CC4(COC4)C3)c12)N1CC(C1)OC(=O)c1cnsc1	Tumor necrosis factor	500	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
[O-][S@@+]1CCc2nc(nc(NC3CC4(COC4)C3)c12)N1CC(C1)OC(=O)c1cscn1	Tumor necrosis factor	500	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CC(=O)N1CC[C@H](C1)Nc1nc(nc2CC[S@@+]([O-])c12)N1CC(C1)OC(=O)C1CCOCC1	Tumor necrosis factor	500	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CC(=O)N1CCC(CC1)Nc1nc(nc2CC[S+]([O-])c12)N1CC(C1)OC(=O)c1cscn1	Tumor necrosis factor	500	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1	Tumor necrosis factor	500	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CCC(=O)N1C(C)Cc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1ccc(Cl)cc1	Tumor necrosis factor	584	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCOc1ncc(cn1)-c1ccc2ncc(Cl)c(N[C@H](C)c3ccccc3F)c2c1	Tumor necrosis factor	587	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CN(C)C(=O)c1ccc2CN(C(=O)c2c1)c1cccc(n1)-c1nncn1C1CC1	Tumor necrosis factor	600	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CN1CCN(CC1)C(=O)c1ccc2C(=O)N(Cc2c1)c1cccc(n1)-c1nncn1C1CC1	Tumor necrosis factor	600	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
O=C(N1CCCCC1)c1ccc2C(=O)N(Cc2c1)c1cccc(n1)-c1nncn1C1CC1	Tumor necrosis factor	600	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
COC1CCN(CC1)C(=O)c1ccc2C(=O)N(Cc2c1)c1cccc(n1)-c1nncn1C1CC1	Tumor necrosis factor	600	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CN(C)C1CCN(CC1)C(=O)c1ccc2C(=O)N(Cc2c1)c1cccc(n1)-c1nncn1C1CC1	Tumor necrosis factor	600	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
O=C1N(Cc2ccc(cc12)-c1cncnc1)c1cccc(n1)-c1nncn1C1CC1	Tumor necrosis factor	600	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1ncc(cn1)-c1ccc2CN(C(=O)c2c1)c1cccc(n1)-c1nncn1C1CC1	Tumor necrosis factor	600	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
O=C(N1CCCC1)c1cc2CN(C(=O)c2cc1-c1cccnc1)c1cccc(n1)-c1nncn1C1CC1	Tumor necrosis factor	600	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
O=C(Nc1ccc(cc1)S(=O)(=O)N1CCCCC1)c1ccc(CN2CCc3ccccc3C2)cc1	Tumor necrosis factor	616	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CC(C)(C)OC(=O)NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(COC(=O)CCC(=O)OCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]23C)cc1	Tumor necrosis factor	620	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CC(C)(C)OC(=O)NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(COC(=O)CCC(=O)OCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]23C)cc1	Tumor necrosis factor	620	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
O=C(Nc1ccc(cc1)S(=O)(=O)N1CCOCC1)c1ccc(CN2CCc3ccccc3C2)cc1	Tumor necrosis factor	627	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CC1Cn2c3c(CN1CC=C(C)C)cc(C)cc3[nH]c2=S	Tumor necrosis factor	629	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2n(ncc2c1)-c1ccc(=O)n(C)c1)c1ccccc1	Tumor necrosis factor	631	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
O=C(Nc1ccc(cc1)S(=O)(=O)N1CCCC1)c1ccc(CN2CCc3ccccc3C2)cc1	Tumor necrosis factor	639	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1	Tumor necrosis factor	650	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COC(=O)c1ccc2nc(Nc3nc4c(F)cc(F)cc4s3)sc2c1	Tumor necrosis factor	666.25	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCCn1c2c3cccc(OC)c3ncc2c(=O)n(CC)c1=O	Tumor necrosis factor	680	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1c(cccc1-c1ccc(NC(=O)c2c(F)cccc2F)cc1)-c1nn(C)c(=O)o1	Tumor necrosis factor	695	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1cc(C=c2sc3nc4ccccc4n3c2=O)c(C)n1-c1ccc(C)cc1	Tumor necrosis factor	702.75	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1cc(C(=O)NC2CCCc3c2cnn3-c2cccc(C)c2C)n(C)n1	Tumor necrosis factor	703	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COCCn1c(C)cc(C(=O)COC(=O)c2cccc(O)c2)c1C	Tumor necrosis factor	704	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cn1nccc1C(=O)NC1CCCc2c1cnn2-c1ccc(F)cc1F	Tumor necrosis factor	712	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cn1c(Sc2ccc(Cl)cc2)c(C=O)c2ccccc12	Tumor necrosis factor	748.5	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
FC(F)(F)c1ccc(NC(=O)CSc2nc3scc(-c4ccccc4)c3c(=O)[nH]2)cc1	Tumor necrosis factor	752	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CC(Nc1c(Cl)cnc2ccc(nc12)-c1cnc(nc1)C(C)(C)O)c1ccccc1F	Tumor necrosis factor	753	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CC(Nc1c(Cl)cnc2ccc(nc12)-c1cnc(nc1)C(C)(C)O)c1ccccc1F	Tumor necrosis factor	753	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CN(C)c1ccc(cc1)-c1sc2cc(C)ccc2[n+]1C	Tumor necrosis factor	762	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CN(C1CCCCC1)c1ncnc2n(ncc12)-c1cccc(C)c1	Tumor necrosis factor	783.25	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CC(C)C(Nc1c(Cl)cnc2ccc(cc12)-c1cnc(nc1)C(C)(C)O)c1ccccc1F	Tumor necrosis factor	826	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1ccc(C)c(Nc2c(Cl)cnc3ccc(Br)cc23)c1	Tumor necrosis factor	840	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CC(Nc1c(Cl)cnc2ccc(cc12)-c1cnc(nc1)C(C)(C)O)c1ccc(F)cc1	Tumor necrosis factor	840	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1ccc(cc1F)\N=c1\c(nn(-c2ccc3OCCOc3c2)n1O)[N+]([O-])=O	Tumor necrosis factor	841.75	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Oc1c(ccc2ccccc12)C(=O)Nc1ccc(Cl)c(c1)[N+]([O-])=O	Tumor necrosis factor	870	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCCOc1cc[c-](C=[NH+]NC(=S)Nc2ccccc2[N+]([O-])=O)c(=O)c1 |w:9.9|	Tumor necrosis factor	880	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COP(=O)(OC)Oc1ccc(cc1)[N+]([O-])=O	Tumor necrosis factor	890	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CCn1c(=O)n(CCCF)c2c3cccc(OC)c3ncc2c1=O	Tumor necrosis factor	900	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
C[C@@H](Nc1c(Cl)cnc2ccc(cc12)-c1ccc(nc1)S(C)(=O)=O)c1ccccc1F	Tumor necrosis factor	909	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CCn1c(=O)n(C2CCCC2)c2c3cc(F)cc(OC)c3ncc2c1=O	Tumor necrosis factor	920	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1cc(C(=O)NC2CCCc3c2cnn3-c2cccc(C)c2C)n(C)n1	Tumor necrosis factor	921.5	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CNC(=O)[C@@H](NC(=O)[C@@H]([C@H](CO)C(=O)NO)c1ccccc1)C(C)(C)C	Tumor necrosis factor	928	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
C[C@H](Nc1c(Cl)cnc2ccc(cc12)-c1cnc(nc1)C(C)(C)O)c1ccccc1	Tumor necrosis factor	943	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Clc1ccc(Nc2ncnc3ccc(Br)cc23)cc1	Tumor necrosis factor	949.5	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CC(C)(C)c1ccc(cc1)C(=O)ON=C(N)c1ccccn1 |w:13.13|	Tumor necrosis factor	952	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCCCCn1c(=O)[nH]c2cc(ccc2c1=O)C(=O)N1CCN(Cc2ccc3OCOc3c2)CC1	Tumor necrosis factor	970.5	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cn1nccc1C(=O)N[C@H]1CCCc2c1cnn2-c1ccccc1F	Tumor necrosis factor	994	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCOC(=O)Cn1c(=O)n(C2CCCC2)c2c3cccc(OC)c3ncc2c1=O	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
COc1cccc2c1ncc1c2n([C@H]2CCNC2)c(=O)n(-c2cccc(Cl)c2)c1=O	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CCOC(=O)CCCn1cc(Br)c2cc(O)c(O)cc2c1=O	Tumor necrosis factor	1000	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1cc2nc3CCCN(c3n2cc1-c1ccc(CO)nc1)c1ccccc1OC(F)F	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1ccc(C)c(c1)N1CCCc2nc3cc(C)c(cn3c12)-c1cnn(C)c1	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1ccc(C)c(c1)N1CCCc2nc3ccc(cn3c12)-c1ccc(CO)nc1	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
COc1ccc(cn1)-c1ccc2nc3CCCN(c3n2c1)c1ccccc1OC(F)F	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
COc1ccc(cn1)-c1ccc2nc3CCCN(c3n2c1)c1cc(C)ccc1OC	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
COc1ccc(cn1)-c1ccc2nc3CCCN(c3n2c1)c1ccccc1C	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
COc1ccc(cn1)-c1ccc2nc3CCCN(c3n2c1)c1ccccc1OC(F)(F)F	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CC1CCN(c2c1nc1ccc(cn21)-c1cnn(C)c1)c1cc(C)ccc1C	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cn1cc(cn1)-c1ccc2nc3CCCN(c3n2c1)c1ccccc1OC(F)F	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1ccc(C)c(c1)N1CCCc2nc3ccc(cn3c12)-c1cnc(nc1)N1CCOCC1	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
FC(F)Oc1ccccc1N1CCCc2nc3ccc(cn3c12)-c1cnc(nc1)N1CCOCC1	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1nnc(o1)-c1ccc(cc1)-c1ccc2nc3CCCN(c3n2c1)c1cc(C)ccc1C	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1nnc(o1)-c1ccc(cc1)-c1ccc2nc3CCCN(c3n2c1)c1ccccc1OC(F)F	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1ccc(C)c(c1)N1CCCc2nc3ccc(cn3c12)-c1cnc(nc1)C(C)(C)O	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
Cc1ccc(OC(F)F)c(c1)N1CCCc2nc3ccc(cn3c12)-c1cnc(nc1)N1CCOCC1	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
COc1ccc(cn1)-c1ccc2nc3CCCN(c3n2c1)c1cc(C)ccc1OC(F)F	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CC(C)(O)c1ncc(cn1)-c1cn2c3N(CCCc3nc2cc1Cl)c1ccccc1	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
COc1ccc(cn1)-c1ccc2nc3CCCN(c3n2c1)c1cc(F)ccc1C	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
COc1ccc(cn1)-c1ccc2nc3CCCN(c3n2c1)c1ccc(F)cc1C	Tumor necrosis factor	1000	US Patent	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
